"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"XAUUSD_M1_dukas_UTC2";"Buy";"1313.13";"1320.26";"2018.01.02 15:30:00";"2018.01.05 22:55:00";"1.0";"548.80";"1298.13000";"1328.13000";"50548.80";"0.00";"IST";"End Of Friday (Time)";"3d 7h 25m";"-164.20"
"2";"XAUUSD_M1_dukas_UTC2";"Buy";"1320.12";"1335.12";"2018.01.08 15:45:00";"2018.01.12 20:31:00";"1.0";"1302.96";"1305.12000";"1335.12000";"51851.76";"0.00";"IST";"PT";"4d 4h 46m";"-197.04"
"3";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.54";"1338.89";"2018.01.12 20:45:00";"2018.01.12 22:55:00";"1.0";"335.00";"1320.54004";"1350.54004";"52186.76";"0.00";"IST";"End Of Friday (Time)";"2h 10m";"-0.00"
"4";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.14";"1332.82";"2018.01.16 18:15:00";"2018.01.19 22:55:00";"1.0";"-396.21";"1320.14001";"1350.14001";"51790.55";"0.00";"IST";"End Of Friday (Time)";"3d 4h 40m";"-164.20"
"5";"XAUUSD_M1_dukas_UTC2";"Buy";"1334.04";"1349.04";"2018.01.22 16:00:00";"2018.01.24 11:50:00";"1.0";"1434.32";"1319.04004";"1349.04004";"53224.87";"0.00";"IST";"PT";"1d 19h 50m";"-65.68"
"6";"XAUUSD_M1_dukas_UTC2";"Buy";"1352.81";"1349.47";"2018.01.24 15:30:00";"2018.01.26 22:55:00";"1.0";"-465.37";"1337.81006";"1367.81006";"52759.50";"0.00";"IST";"End Of Friday (Time)";"2d 7h 25m";"-131.36"
"7";"XAUUSD_M1_dukas_UTC2";"Buy";"1342.66";"1327.66";"2018.01.29 21:00:00";"2018.02.02 17:36:00";"1.0";"-1697.04";"1327.66003";"1357.66003";"51062.46";"0.00";"IST";"SL";"3d 20h 36m";"-197.04"
"8";"XAUUSD_M1_dukas_UTC2";"Buy";"1334.84";"1329.88";"2018.02.02 20:00:00";"2018.02.02 22:55:00";"1.0";"-496.00";"1319.83997";"1349.83997";"50566.46";"0.00";"IST";"End Of Friday (Time)";"2h 55m";"-0.00"
"9";"XAUUSD_M1_dukas_UTC2";"Buy";"1335.95";"1320.95";"2018.02.05 19:30:00";"2018.02.06 22:24:00";"1.0";"-1532.84";"1320.94995";"1350.94995";"49033.62";"0.00";"IST";"SL";"1d 2h 54m";"-32.84"
"10";"XAUUSD_M1_dukas_UTC2";"Buy";"1314.07";"1313.06";"2018.02.08 15:30:00";"2018.02.09 22:55:00";"1.0";"-133.83";"1299.06995";"1329.06995";"48899.79";"0.00";"IST";"End Of Friday (Time)";"1d 7h 25m";"-32.84"
"11";"XAUUSD_M1_dukas_UTC2";"Buy";"1321.50";"1336.50";"2018.02.12 16:45:00";"2018.02.14 05:56:00";"1.0";"1434.32";"1306.50000";"1336.50000";"50334.11";"0.00";"IST";"PT";"1d 13h 11m";"-65.68"
"12";"XAUUSD_M1_dukas_UTC2";"Buy";"1333.90";"1348.90";"2018.02.14 17:00:00";"2018.02.14 17:46:00";"1.0";"1500.00";"1318.90002";"1348.90002";"51834.11";"0.00";"IST";"PT";"46m 0s";"-0.00"
"13";"XAUUSD_M1_dukas_UTC2";"Buy";"1353.30";"1348.64";"2018.02.15 16:15:00";"2018.02.16 22:55:00";"1.0";"-498.84";"1338.30005";"1368.30005";"51335.27";"0.00";"IST";"End Of Friday (Time)";"1d 6h 40m";"-32.84"
"14";"XAUUSD_M1_dukas_UTC2";"Buy";"1348.03";"1333.03";"2018.02.19 18:15:00";"2018.02.20 18:19:00";"1.0";"-1532.84";"1333.03003";"1363.03003";"49802.43";"0.00";"IST";"SL";"1d 0h 4m";"-32.84"
"15";"XAUUSD_M1_dukas_UTC2";"Buy";"1328.96";"1329.20";"2018.02.21 15:45:00";"2018.02.23 22:55:00";"1.0";"-107.36";"1313.95996";"1343.95996";"49695.07";"0.00";"IST";"End Of Friday (Time)";"2d 7h 10m";"-131.36"
"16";"XAUUSD_M1_dukas_UTC2";"Buy";"1319.87";"1304.87";"2018.02.28 16:45:00";"2018.03.01 15:07:00";"1.0";"-1598.52";"1304.87000";"1334.87000";"48096.55";"0.00";"IST";"SL";"22h 22m";"-98.52"
"17";"XAUUSD_M1_dukas_UTC2";"Buy";"1310.93";"1321.70";"2018.03.01 19:00:00";"2018.03.02 22:55:00";"1.0";"1044.15";"1295.93005";"1325.93005";"49140.70";"0.00";"IST";"End Of Friday (Time)";"1d 3h 55m";"-32.84"
"18";"XAUUSD_M1_dukas_UTC2";"Buy";"1329.30";"1314.30";"2018.03.06 15:30:00";"2018.03.09 15:24:00";"1.0";"-1664.20";"1314.30005";"1344.30005";"47476.50";"0.00";"IST";"SL";"2d 23h 54m";"-164.20"
"19";"XAUUSD_M1_dukas_UTC2";"Buy";"1321.91";"1322.82";"2018.03.09 17:30:00";"2018.03.09 22:55:00";"1.0";"90.99";"1306.91003";"1336.91003";"47567.49";"0.00";"IST";"End Of Friday (Time)";"5h 25m";"-0.00"
"20";"XAUUSD_M1_dukas_UTC2";"Buy";"1318.36";"1313.48";"2018.03.12 15:30:00";"2018.03.16 22:55:00";"1.0";"-685.04";"1303.35999";"1333.35999";"46882.45";"0.00";"IST";"End Of Friday (Time)";"4d 7h 25m";"-197.04"
"21";"XAUUSD_M1_dukas_UTC2";"Buy";"1313.43";"1328.43";"2018.03.19 15:30:00";"2018.03.21 20:48:00";"1.0";"1434.32";"1298.43005";"1328.43005";"48316.77";"0.00";"IST";"PT";"2d 5h 18m";"-65.68"
"22";"XAUUSD_M1_dukas_UTC2";"Buy";"1330.57";"1345.57";"2018.03.21 21:00:00";"2018.03.23 14:21:00";"1.0";"1368.64";"1315.56995";"1345.56995";"49685.41";"0.00";"IST";"PT";"1d 17h 21m";"-131.36"
"23";"XAUUSD_M1_dukas_UTC2";"Buy";"1348.06";"1347.50";"2018.03.23 15:30:00";"2018.03.23 22:55:00";"1.0";"-56.01";"1333.06006";"1363.06006";"49629.40";"0.00";"IST";"End Of Friday (Time)";"7h 25m";"-0.00"
"24";"XAUUSD_M1_dukas_UTC2";"Buy";"1350.42";"1335.42";"2018.03.26 16:30:00";"2018.03.28 15:08:00";"1.0";"-1565.68";"1335.42004";"1365.42004";"48063.72";"0.00";"IST";"SL";"1d 22h 38m";"-65.68"
"25";"XAUUSD_M1_dukas_UTC2";"Buy";"1322.86";"1337.86";"2018.03.29 19:45:00";"2018.04.02 17:36:00";"1.0";"1434.32";"1307.85999";"1337.85999";"49498.04";"0.00";"IST";"PT";"3d 21h 51m";"-65.68"
"26";"XAUUSD_M1_dukas_UTC2";"Buy";"1336.96";"1321.96";"2018.04.02 17:45:00";"2018.04.06 10:29:00";"1.0";"-1697.04";"1321.95996";"1351.95996";"47801.00";"0.00";"IST";"SL";"3d 16h 44m";"-197.04"
"27";"XAUUSD_M1_dukas_UTC2";"Buy";"1334.71";"1332.94";"2018.04.06 16:30:00";"2018.04.06 22:55:00";"1.0";"-177.00";"1319.70996";"1349.70996";"47624.00";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"28";"XAUUSD_M1_dukas_UTC2";"Buy";"1332.55";"1347.55";"2018.04.09 15:30:00";"2018.04.11 14:02:00";"1.0";"1434.32";"1317.55005";"1347.55005";"49058.32";"0.00";"IST";"PT";"1d 22h 32m";"-65.68"
"29";"XAUUSD_M1_dukas_UTC2";"Buy";"1351.77";"1336.77";"2018.04.11 15:30:00";"2018.04.12 18:20:00";"1.0";"-1598.52";"1336.77002";"1366.77002";"47459.80";"0.00";"IST";"SL";"1d 2h 50m";"-98.52"
"30";"XAUUSD_M1_dukas_UTC2";"Buy";"1338.29";"1344.59";"2018.04.13 16:15:00";"2018.04.13 22:55:00";"1.0";"629.99";"1323.29004";"1353.29004";"48089.79";"0.00";"IST";"End Of Friday (Time)";"6h 40m";"-0.00"
"31";"XAUUSD_M1_dukas_UTC2";"Buy";"1346.79";"1336.09";"2018.04.16 16:15:00";"2018.04.20 22:55:00";"1.0";"-1267.05";"1331.79004";"1361.79004";"46822.74";"0.00";"IST";"End Of Friday (Time)";"4d 6h 40m";"-197.04"
"32";"XAUUSD_M1_dukas_UTC2";"Buy";"1326.46";"1323.04";"2018.04.24 16:45:00";"2018.04.27 22:55:00";"1.0";"-506.19";"1311.45996";"1341.45996";"46316.55";"0.00";"IST";"End Of Friday (Time)";"3d 6h 10m";"-164.20"
"33";"XAUUSD_M1_dukas_UTC2";"Buy";"1314.08";"1314.47";"2018.04.30 17:45:00";"2018.05.04 22:55:00";"1.0";"-158.04";"1299.07996";"1329.07996";"46158.51";"0.00";"IST";"End Of Friday (Time)";"4d 5h 10m";"-197.04"
"34";"XAUUSD_M1_dukas_UTC2";"Buy";"1313.16";"1319.21";"2018.05.07 16:15:00";"2018.05.11 22:55:00";"1.0";"407.95";"1298.16003";"1328.16003";"46566.46";"0.00";"IST";"End Of Friday (Time)";"4d 6h 40m";"-197.04"
"35";"XAUUSD_M1_dukas_UTC2";"Buy";"1320.72";"1305.72";"2018.05.14 16:45:00";"2018.05.15 15:23:00";"1.0";"-1532.84";"1305.71997";"1335.71997";"45033.62";"0.00";"IST";"SL";"22h 38m";"-32.84"
"36";"XAUUSD_M1_dukas_UTC2";"Buy";"1291.15";"1292.41";"2018.05.16 17:00:00";"2018.05.18 22:55:00";"1.0";"-5.36";"1276.15002";"1306.15002";"45028.26";"0.00";"IST";"End Of Friday (Time)";"2d 5h 55m";"-131.36"
"37";"XAUUSD_M1_dukas_UTC2";"Buy";"1285.21";"1300.21";"2018.05.21 15:30:00";"2018.05.24 16:44:00";"1.0";"1335.80";"1270.20996";"1300.20996";"46364.06";"0.00";"IST";"PT";"3d 1h 14m";"-164.20"
"38";"XAUUSD_M1_dukas_UTC2";"Buy";"1300.49";"1300.97";"2018.05.24 16:45:00";"2018.05.25 22:55:00";"1.0";"15.16";"1285.48999";"1315.48999";"46379.22";"0.00";"IST";"End Of Friday (Time)";"1d 6h 10m";"-32.84"
"39";"XAUUSD_M1_dukas_UTC2";"Buy";"1299.49";"1293.59";"2018.05.28 15:30:00";"2018.06.01 22:55:00";"1.0";"-787.04";"1284.48999";"1314.48999";"45592.18";"0.00";"IST";"End Of Friday (Time)";"4d 7h 25m";"-197.04"
"40";"XAUUSD_M1_dukas_UTC2";"Buy";"1296.76";"1298.70";"2018.06.04 15:30:00";"2018.06.08 22:55:00";"1.0";"-3.05";"1281.76001";"1311.76001";"45589.13";"0.00";"IST";"End Of Friday (Time)";"4d 7h 25m";"-197.04"
"41";"XAUUSD_M1_dukas_UTC2";"Buy";"1298.38";"1283.38";"2018.06.11 15:30:00";"2018.06.15 17:00:00";"1.0";"-1697.04";"1283.38000";"1313.38000";"43892.09";"0.00";"IST";"SL";"4d 1h 30m";"-197.04"
"42";"XAUUSD_M1_dukas_UTC2";"Buy";"1279.84";"1264.84";"2018.06.18 21:15:00";"2018.06.21 06:32:00";"1.0";"-1664.20";"1264.83997";"1294.83997";"42227.89";"0.00";"IST";"SL";"2d 9h 17m";"-164.20"
"43";"XAUUSD_M1_dukas_UTC2";"Buy";"1265.95";"1270.08";"2018.06.21 16:00:00";"2018.06.22 22:55:00";"1.0";"380.16";"1250.94995";"1280.94995";"42608.05";"0.00";"IST";"End Of Friday (Time)";"1d 6h 55m";"-32.84"
"44";"XAUUSD_M1_dukas_UTC2";"Buy";"1269.19";"1254.19";"2018.06.25 15:30:00";"2018.06.27 05:03:00";"1.0";"-1565.68";"1254.18994";"1284.18994";"41042.37";"0.00";"IST";"SL";"1d 13h 33m";"-65.68"
"45";"XAUUSD_M1_dukas_UTC2";"Buy";"1254.72";"1252.45";"2018.06.27 21:00:00";"2018.06.29 22:55:00";"1.0";"-358.36";"1239.71997";"1269.71997";"40684.01";"0.00";"IST";"End Of Friday (Time)";"2d 1h 55m";"-131.36"
"46";"XAUUSD_M1_dukas_UTC2";"Buy";"1249.35";"1254.99";"2018.07.02 15:30:00";"2018.07.06 22:55:00";"1.0";"366.96";"1234.34998";"1264.34998";"41050.97";"0.00";"IST";"End Of Friday (Time)";"4d 7h 25m";"-197.04"
"47";"XAUUSD_M1_dukas_UTC2";"Buy";"1254.41";"1239.41";"2018.07.10 16:15:00";"2018.07.13 12:21:00";"1.0";"-1664.20";"1239.41003";"1269.41003";"39386.77";"0.00";"IST";"SL";"2d 20h 6m";"-164.20"
"48";"XAUUSD_M1_dukas_UTC2";"Buy";"1242.87";"1241.37";"2018.07.13 16:15:00";"2018.07.13 22:55:00";"1.0";"-150.00";"1227.87000";"1257.87000";"39236.77";"0.00";"IST";"End Of Friday (Time)";"6h 40m";"-0.00"
"49";"XAUUSD_M1_dukas_UTC2";"Buy";"1240.45";"1225.45";"2018.07.16 21:15:00";"2018.07.18 08:16:00";"1.0";"-1565.68";"1225.44995";"1255.44995";"37671.09";"0.00";"IST";"SL";"1d 11h 1m";"-65.68"
"50";"XAUUSD_M1_dukas_UTC2";"Buy";"1225.07";"1230.22";"2018.07.18 15:45:00";"2018.07.20 22:55:00";"1.0";"383.64";"1210.06995";"1240.06995";"38054.73";"0.00";"IST";"End Of Friday (Time)";"2d 7h 10m";"-131.36"
"51";"XAUUSD_M1_dukas_UTC2";"Buy";"1225.10";"1223.34";"2018.07.23 21:00:00";"2018.07.27 22:55:00";"1.0";"-373.04";"1210.09998";"1240.09998";"37681.69";"0.00";"IST";"End Of Friday (Time)";"4d 1h 55m";"-197.04"
"52";"XAUUSD_M1_dukas_UTC2";"Buy";"1223.16";"1208.16";"2018.07.30 16:15:00";"2018.08.02 23:23:00";"1.0";"-1697.04";"1208.16003";"1238.16003";"35984.65";"0.00";"IST";"SL";"3d 7h 8m";"-197.04"
