"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4272.6";"4232.6";"2015.01.02 16:45:00";"2015.01.02 22:55:00";"30.0";"-1200.00";"4190.10010";"4355.10010";"48800.00";"0.00";"IST";"End Of Friday (Time)";"6h 10m";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"4184.9";"4102.4";"2015.01.05 18:45:00";"2015.01.06 19:08:00";"30.0";"-2658.12";"4102.39990";"4267.39990";"46141.88";"0.00";"IST";"SL";"1d 0h 23m";"-183.12"
"3";"USTEC_ICM_UTC2";"Buy";"4114.8";"4197.3";"2015.01.06 19:45:00";"2015.01.08 03:48:00";"30.0";"2108.76";"4032.30005";"4197.29980";"48250.64";"0.00";"IST";"PT";"1d 8h 3m";"-366.24"
"4";"USTEC_ICM_UTC2";"Buy";"4196.0";"4216.9";"2015.01.08 16:30:00";"2015.01.09 22:55:00";"30.0";"443.88";"4113.50000";"4278.50000";"48694.52";"0.00";"IST";"End Of Friday (Time)";"1d 6h 25m";"-183.12"
"5";"USTEC_ICM_UTC2";"Buy";"4132.9";"4050.4";"2015.01.14 21:15:00";"2015.01.16 06:12:00";"30.0";"-2841.24";"4050.39990";"4215.39990";"45853.28";"0.00";"IST";"SL";"1d 8h 57m";"-366.24"
"6";"USTEC_ICM_UTC2";"Buy";"4085.0";"4141.0";"2015.01.16 16:30:00";"2015.01.16 22:55:00";"30.0";"1680.00";"4002.50000";"4167.50000";"47533.28";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"4153.9";"4236.4";"2015.01.19 17:00:00";"2015.01.22 18:24:00";"30.0";"1925.64";"4071.39990";"4236.39990";"49458.92";"0.00";"IST";"PT";"3d 1h 24m";"-549.36"
"8";"USTEC_ICM_UTC2";"Buy";"4274.0";"4273.9";"2015.01.23 18:00:00";"2015.01.23 22:55:00";"30.0";"-3.00";"4191.50000";"4356.50000";"49455.92";"0.00";"IST";"End Of Friday (Time)";"4h 55m";"-0.00"
"9";"USTEC_ICM_UTC2";"Buy";"4264.9";"4182.4";"2015.01.26 17:15:00";"2015.01.27 16:52:00";"30.0";"-2658.12";"4182.39990";"4347.39990";"46797.80";"0.00";"IST";"SL";"23h 37m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"4208.1";"4125.6";"2015.01.27 21:30:00";"2015.01.29 07:39:00";"30.0";"-2841.24";"4125.60010";"4290.60010";"43956.56";"0.00";"IST";"SL";"1d 10h 9m";"-366.24"
