"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4153.9";"4203.9";"2015.01.07 21:15:00";"2015.01.08 16:40:00";"30.0";"1316.88";"3953.89990";"4203.89990";"51316.88";"0.00";"IST";"PT";"19h 25m";"-183.12"
"2";"USTEC_ICM_UTC2";"Buy";"4239.0";"4216.9";"2015.01.08 21:15:00";"2015.01.09 22:55:00";"30.0";"-846.12";"4039.00000";"4289.00000";"50470.76";"0.00";"IST";"End Of Friday (Time)";"1d 1h 40m";"-183.12"
"3";"USTEC_ICM_UTC2";"Buy";"4140.9";"4190.9";"2015.01.13 21:15:00";"2015.01.15 08:05:00";"30.0";"1133.76";"3940.89990";"4190.89990";"51604.52";"0.00";"IST";"PT";"1d 10h 50m";"-366.24"
"4";"USTEC_ICM_UTC2";"Buy";"4106.2";"4141.0";"2015.01.15 22:30:00";"2015.01.16 22:55:00";"30.0";"860.88";"3906.19995";"4156.20020";"52465.40";"0.00";"IST";"End Of Friday (Time)";"1d 0h 25m";"-183.12"
"5";"USTEC_ICM_UTC2";"Buy";"4159.5";"4209.5";"2015.01.20 21:15:00";"2015.01.21 18:01:00";"30.0";"1316.88";"3959.50000";"4209.50000";"53782.28";"0.00";"IST";"PT";"20h 46m";"-183.12"
"6";"USTEC_ICM_UTC2";"Buy";"4182.0";"4232.0";"2015.01.21 21:15:00";"2015.01.22 17:56:00";"30.0";"1316.88";"3982.00000";"4232.00000";"55099.16";"0.00";"IST";"PT";"20h 41m";"-183.12"
"7";"USTEC_ICM_UTC2";"Buy";"4236.1";"4286.1";"2015.01.22 21:15:00";"2015.01.23 19:51:00";"30.0";"1316.88";"4036.10010";"4286.10010";"56416.04";"0.00";"IST";"PT";"22h 36m";"-183.12"
"8";"USTEC_ICM_UTC2";"Buy";"4285.9";"4273.9";"2015.01.23 21:15:00";"2015.01.23 22:55:00";"30.0";"-360.00";"4085.89990";"4335.89990";"56056.04";"0.00";"IST";"End Of Friday (Time)";"1h 40m";"-0.00"
"9";"USTEC_ICM_UTC2";"Buy";"4275.3";"4149.5";"2015.01.26 21:15:00";"2015.01.30 22:55:00";"30.0";"-4506.48";"4075.30005";"4325.29980";"51549.56";"0.00";"IST";"End Of Friday (Time)";"4d 1h 40m";"-732.48"
"10";"USTEC_ICM_UTC2";"Buy";"4139.2";"4189.2";"2015.02.02 22:00:00";"2015.02.02 23:01:00";"30.0";"1500.00";"3939.19995";"4189.20020";"53049.56";"0.00";"IST";"PT";"1h 1m";"-0.00"
"11";"USTEC_ICM_UTC2";"Buy";"4204.5";"4254.5";"2015.02.03 21:15:00";"2015.02.05 22:34:00";"30.0";"1133.76";"4004.50000";"4254.50000";"54183.32";"0.00";"IST";"PT";"2d 1h 19m";"-366.24"
"12";"USTEC_ICM_UTC2";"Buy";"4255.3";"4224.7";"2015.02.05 22:45:00";"2015.02.06 22:55:00";"30.0";"-1101.12";"4055.30005";"4305.29980";"53082.20";"0.00";"IST";"End Of Friday (Time)";"1d 0h 10m";"-183.12"
"13";"USTEC_ICM_UTC2";"Buy";"4219.6";"4269.6";"2015.02.09 21:15:00";"2015.02.10 21:29:00";"30.0";"1316.88";"4019.60010";"4269.60010";"54399.08";"0.00";"IST";"PT";"1d 0h 14m";"-183.12"
"14";"USTEC_ICM_UTC2";"Buy";"4270.4";"4320.4";"2015.02.10 21:30:00";"2015.02.11 23:43:00";"30.0";"1316.88";"4070.39990";"4320.39990";"55715.96";"0.00";"IST";"PT";"1d 2h 13m";"-183.12"
"15";"USTEC_ICM_UTC2";"Buy";"4340.2";"4380.5";"2015.02.12 21:15:00";"2015.02.13 22:55:00";"30.0";"1025.88";"4140.20020";"4390.20020";"56741.84";"0.00";"IST";"End Of Friday (Time)";"1d 1h 40m";"-183.12"
"16";"USTEC_ICM_UTC2";"Buy";"4368.1";"4418.1";"2015.02.16 21:16:00";"2015.02.20 12:45:00";"30.0";"767.52";"4168.10010";"4418.10010";"57509.36";"0.00";"IST";"PT";"3d 15h 29m";"-732.48"
"17";"USTEC_ICM_UTC2";"Buy";"4434.3";"4437.8";"2015.02.20 21:15:00";"2015.02.20 22:55:00";"30.0";"105.00";"4234.29980";"4484.29980";"57614.36";"0.00";"IST";"End Of Friday (Time)";"1h 40m";"-0.00"
"18";"USTEC_ICM_UTC2";"Buy";"4444.6";"4437.8";"2015.02.23 21:15:00";"2015.02.27 22:55:00";"30.0";"-936.48";"4244.60010";"4494.60010";"56677.88";"0.00";"IST";"End Of Friday (Time)";"4d 1h 40m";"-732.48"
"19";"USTEC_ICM_UTC2";"Buy";"4468.5";"4395.5";"2015.03.02 21:15:00";"2015.03.06 22:55:00";"30.0";"-2922.48";"4268.50000";"4518.50000";"53755.40";"0.00";"IST";"End Of Friday (Time)";"4d 1h 40m";"-732.48"
"20";"USTEC_ICM_UTC2";"Buy";"4415.4";"4312.7";"2015.03.09 21:15:00";"2015.03.13 22:55:00";"30.0";"-3813.48";"4215.39990";"4465.39990";"49941.92";"0.00";"IST";"End Of Friday (Time)";"4d 1h 40m";"-732.48"
"21";"USTEC_ICM_UTC2";"Buy";"4369.5";"4419.5";"2015.03.16 21:15:00";"2015.03.18 20:33:00";"30.0";"1133.76";"4169.50000";"4419.50000";"51075.68";"0.00";"IST";"PT";"1d 23h 18m";"-366.24"
"22";"USTEC_ICM_UTC2";"Buy";"4435.1";"4454.6";"2015.03.18 21:15:00";"2015.03.20 22:55:00";"30.0";"218.76";"4235.10010";"4485.10010";"51294.44";"0.00";"IST";"End Of Friday (Time)";"2d 1h 40m";"-366.24"
