"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4258.6";"4232.6";"2015.01.02 16:30:00";"2015.01.02 22:55:00";"30.0";"-780.00";"4058.60010";"4308.60010";"49220.00";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"4169.6";"4219.6";"2015.01.06 16:30:00";"2015.01.08 17:11:00";"30.0";"1133.76";"3969.60010";"4219.60010";"50353.76";"0.00";"IST";"PT";"2d 0h 41m";"-366.24"
"3";"USTEC_ICM_UTC2";"Buy";"4238.0";"4216.9";"2015.01.08 18:00:00";"2015.01.09 22:55:00";"30.0";"-816.12";"4038.00000";"4288.00000";"49537.64";"0.00";"IST";"End Of Friday (Time)";"1d 4h 55m";"-183.12"
"4";"USTEC_ICM_UTC2";"Buy";"4221.9";"4141.0";"2015.01.12 16:30:00";"2015.01.16 22:55:00";"30.0";"-3159.48";"4021.89990";"4271.89990";"46378.16";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"5";"USTEC_ICM_UTC2";"Buy";"4153.9";"4203.9";"2015.01.19 17:00:00";"2015.01.21 17:54:00";"30.0";"1133.76";"3953.89990";"4203.89990";"47511.92";"0.00";"IST";"PT";"2d 0h 54m";"-366.24"
"6";"USTEC_ICM_UTC2";"Buy";"4202.9";"4252.9";"2015.01.21 18:30:00";"2015.01.22 21:46:00";"30.0";"1316.88";"4002.89990";"4252.89990";"48828.80";"0.00";"IST";"PT";"1d 3h 16m";"-183.12"
"7";"USTEC_ICM_UTC2";"Buy";"4261.0";"4273.9";"2015.01.22 22:00:00";"2015.01.23 22:55:00";"30.0";"203.88";"4061.00000";"4311.00000";"49032.68";"0.00";"IST";"End Of Friday (Time)";"1d 0h 55m";"-183.12"
"8";"USTEC_ICM_UTC2";"Buy";"4274.4";"4149.5";"2015.01.26 16:30:00";"2015.01.30 22:55:00";"30.0";"-4479.48";"4074.39990";"4324.39990";"44553.20";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"9";"USTEC_ICM_UTC2";"Buy";"4158.7";"4208.7";"2015.02.02 16:30:00";"2015.02.03 13:34:00";"30.0";"1316.88";"3958.69995";"4208.70020";"45870.08";"0.00";"IST";"PT";"21h 4m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"4208.8";"4258.8";"2015.02.03 17:30:00";"2015.02.06 15:30:00";"30.0";"950.64";"4008.80005";"4258.79980";"46820.72";"0.00";"IST";"PT";"2d 22h 0m";"-549.36"
"11";"USTEC_ICM_UTC2";"Buy";"4262.3";"4224.7";"2015.02.06 16:30:00";"2015.02.06 22:55:00";"30.0";"-1128.00";"4062.30005";"4312.29980";"45692.72";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"12";"USTEC_ICM_UTC2";"Buy";"4211.6";"4261.6";"2015.02.09 16:30:00";"2015.02.10 19:11:00";"30.0";"1316.88";"4011.60010";"4261.60010";"47009.60";"0.00";"IST";"PT";"1d 2h 41m";"-183.12"
"13";"USTEC_ICM_UTC2";"Buy";"4263.9";"4313.9";"2015.02.10 19:15:00";"2015.02.11 23:39:00";"30.0";"1316.88";"4063.89990";"4313.89990";"48326.48";"0.00";"IST";"PT";"1d 4h 24m";"-183.12"
"14";"USTEC_ICM_UTC2";"Buy";"4324.4";"4374.4";"2015.02.12 16:30:00";"2015.02.13 22:07:00";"30.0";"1316.88";"4124.39990";"4374.39990";"49643.36";"0.00";"IST";"PT";"1d 5h 37m";"-183.12"
"15";"USTEC_ICM_UTC2";"Buy";"4384.1";"4434.1";"2015.02.16 16:45:00";"2015.02.20 21:01:00";"30.0";"767.52";"4184.10010";"4434.10010";"50410.88";"0.00";"IST";"PT";"4d 4h 16m";"-732.48"
"16";"USTEC_ICM_UTC2";"Buy";"4434.3";"4437.8";"2015.02.20 21:15:00";"2015.02.20 22:55:00";"30.0";"105.00";"4234.29980";"4484.29980";"50515.88";"0.00";"IST";"End Of Friday (Time)";"1h 40m";"-0.00"
"17";"USTEC_ICM_UTC2";"Buy";"4442.1";"4437.8";"2015.02.23 21:00:00";"2015.02.27 22:55:00";"30.0";"-861.48";"4242.10010";"4492.10010";"49654.40";"0.00";"IST";"End Of Friday (Time)";"4d 1h 55m";"-732.48"
