"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4261.9";"4232.6";"2015.01.02 17:00:00";"2015.01.02 22:55:00";"30.0";"-879.00";"4061.89990";"4311.89990";"49121.00";"0.00";"IST";"End Of Friday (Time)";"5h 55m";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"4160.2";"4210.2";"2015.01.06 16:45:00";"2015.01.08 16:43:00";"30.0";"1133.76";"3960.19995";"4210.20020";"50254.76";"0.00";"IST";"PT";"1d 23h 58m";"-366.24"
"3";"USTEC_ICM_UTC2";"Buy";"4214.9";"4216.9";"2015.01.08 17:00:00";"2015.01.09 22:55:00";"30.0";"-123.12";"4014.89990";"4264.89990";"50131.64";"0.00";"IST";"End Of Friday (Time)";"1d 5h 55m";"-183.12"
"4";"USTEC_ICM_UTC2";"Buy";"4170.2";"4220.2";"2015.01.12 22:45:00";"2015.01.13 16:32:00";"30.0";"1316.88";"3970.19995";"4220.20020";"51448.52";"0.00";"IST";"PT";"17h 47m";"-183.12"
"5";"USTEC_ICM_UTC2";"Buy";"4239.3";"4141.0";"2015.01.13 16:45:00";"2015.01.16 22:55:00";"30.0";"-3498.36";"4039.30005";"4289.29980";"47950.16";"0.00";"IST";"End Of Friday (Time)";"3d 6h 10m";"-549.36"
"6";"USTEC_ICM_UTC2";"Buy";"4152.4";"4202.4";"2015.01.19 16:30:00";"2015.01.21 17:53:00";"30.0";"1133.76";"3952.39990";"4202.39990";"49083.92";"0.00";"IST";"PT";"2d 1h 23m";"-366.24"
"7";"USTEC_ICM_UTC2";"Buy";"4203.9";"4253.9";"2015.01.21 19:15:00";"2015.01.22 21:46:00";"30.0";"1316.88";"4003.89990";"4253.89990";"50400.80";"0.00";"IST";"PT";"1d 2h 31m";"-183.12"
"8";"USTEC_ICM_UTC2";"Buy";"4261.0";"4273.9";"2015.01.22 22:00:00";"2015.01.23 22:55:00";"30.0";"203.88";"4061.00000";"4311.00000";"50604.68";"0.00";"IST";"End Of Friday (Time)";"1d 0h 55m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4274.4";"4149.5";"2015.01.26 16:30:00";"2015.01.30 22:55:00";"30.0";"-4479.48";"4074.39990";"4324.39990";"46125.20";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"10";"USTEC_ICM_UTC2";"Buy";"4185.2";"4235.2";"2015.02.02 22:45:00";"2015.02.04 18:34:00";"30.0";"1133.76";"3985.19995";"4235.20020";"47258.96";"0.00";"IST";"PT";"1d 19h 49m";"-366.24"
