"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"4258.6";"4232.6";"2015.01.02 16:30:00";"2015.01.02 22:55:00";"30.0";"-780.00";"4058.60010";"4308.60010";"49220.00";"0.00";"IST";"End Of Friday (Time)";"6h 25m";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"4188.1";"4238.1";"2015.01.05 17:00:00";"2015.01.08 18:00:00";"30.0";"950.64";"3988.10010";"4238.10010";"50170.64";"0.00";"IST";"PT";"3d 1h 0m";"-549.36"
"3";"USTEC_ICM_UTC2";"Buy";"4238.0";"4216.9";"2015.01.08 18:15:00";"2015.01.09 22:55:00";"30.0";"-816.12";"4038.00000";"4288.00000";"49354.52";"0.00";"IST";"End Of Friday (Time)";"1d 4h 40m";"-183.12"
"4";"USTEC_ICM_UTC2";"Buy";"4194.0";"4244.0";"2015.01.12 16:45:00";"2015.01.13 16:47:00";"30.0";"1316.88";"3994.00000";"4244.00000";"50671.40";"0.00";"IST";"PT";"1d 0h 2m";"-183.12"
"5";"USTEC_ICM_UTC2";"Buy";"4248.0";"4048.0";"2015.01.13 17:15:00";"2015.01.16 06:15:00";"30.0";"-6549.36";"4048.00000";"4298.00000";"44122.04";"0.00";"IST";"SL";"2d 13h 0m";"-549.36"
"6";"USTEC_ICM_UTC2";"Buy";"4085.0";"4135.0";"2015.01.16 16:30:00";"2015.01.16 22:43:00";"30.0";"1500.00";"3885.00000";"4135.00000";"45622.04";"0.00";"IST";"PT";"6h 13m";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"4151.3";"4201.3";"2015.01.19 17:45:00";"2015.01.21 17:53:00";"30.0";"1133.76";"3951.30005";"4201.29980";"46755.80";"0.00";"IST";"PT";"2d 0h 8m";"-366.24"
"8";"USTEC_ICM_UTC2";"Buy";"4196.8";"4246.8";"2015.01.21 18:45:00";"2015.01.22 21:37:00";"30.0";"1316.88";"3996.80005";"4246.79980";"48072.68";"0.00";"IST";"PT";"1d 2h 52m";"-183.12"
"9";"USTEC_ICM_UTC2";"Buy";"4261.0";"4273.9";"2015.01.22 22:00:00";"2015.01.23 22:55:00";"30.0";"203.88";"4061.00000";"4311.00000";"48276.56";"0.00";"IST";"End Of Friday (Time)";"1d 0h 55m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"4274.4";"4149.5";"2015.01.26 16:30:00";"2015.01.30 22:55:00";"30.0";"-4479.48";"4074.39990";"4324.39990";"43797.08";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"11";"USTEC_ICM_UTC2";"Buy";"4132.8";"4182.8";"2015.02.02 16:45:00";"2015.02.02 22:41:00";"30.0";"1500.00";"3932.80005";"4182.79980";"45297.08";"0.00";"IST";"PT";"5h 56m";"-0.00"
"12";"USTEC_ICM_UTC2";"Buy";"4222.2";"4224.7";"2015.02.03 22:45:00";"2015.02.06 22:55:00";"30.0";"-474.36";"4022.19995";"4272.20020";"44822.72";"0.00";"IST";"End Of Friday (Time)";"3d 0h 10m";"-549.36"
"13";"USTEC_ICM_UTC2";"Buy";"4216.3";"4266.3";"2015.02.09 16:45:00";"2015.02.10 19:19:00";"30.0";"1316.88";"4016.30005";"4266.29980";"46139.60";"0.00";"IST";"PT";"1d 2h 34m";"-183.12"
"14";"USTEC_ICM_UTC2";"Buy";"4264.8";"4314.8";"2015.02.10 19:30:00";"2015.02.11 23:39:00";"30.0";"1316.88";"4064.80005";"4314.79980";"47456.48";"0.00";"IST";"PT";"1d 4h 9m";"-183.12"
"15";"USTEC_ICM_UTC2";"Buy";"4321.1";"4371.1";"2015.02.12 16:45:00";"2015.02.13 22:05:00";"30.0";"1316.88";"4121.10010";"4371.10010";"48773.36";"0.00";"IST";"PT";"1d 5h 20m";"-183.12"
"16";"USTEC_ICM_UTC2";"Buy";"4374.1";"4424.1";"2015.02.16 19:30:00";"2015.02.20 14:04:00";"30.0";"767.52";"4174.10010";"4424.10010";"49540.88";"0.00";"IST";"PT";"3d 18h 34m";"-732.48"
"17";"USTEC_ICM_UTC2";"Buy";"4429.5";"4437.8";"2015.02.20 20:45:00";"2015.02.20 22:55:00";"30.0";"249.00";"4229.50000";"4479.50000";"49789.88";"0.00";"IST";"End Of Friday (Time)";"2h 10m";"-0.00"
"18";"USTEC_ICM_UTC2";"Buy";"4447.9";"4437.8";"2015.02.24 19:00:00";"2015.02.27 22:55:00";"30.0";"-852.36";"4247.89990";"4497.89990";"48937.52";"0.00";"IST";"End Of Friday (Time)";"3d 3h 55m";"-549.36"
"19";"USTEC_ICM_UTC2";"Buy";"4452.0";"4395.5";"2015.03.02 16:30:00";"2015.03.06 22:55:00";"30.0";"-2427.48";"4252.00000";"4502.00000";"46510.04";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
"20";"USTEC_ICM_UTC2";"Buy";"4406.0";"4312.7";"2015.03.09 16:45:00";"2015.03.13 22:55:00";"30.0";"-3531.48";"4206.00000";"4456.00000";"42978.56";"0.00";"IST";"End Of Friday (Time)";"4d 6h 10m";"-732.48"
"21";"USTEC_ICM_UTC2";"Buy";"4350.0";"4400.0";"2015.03.16 16:45:00";"2015.03.18 20:03:00";"30.0";"1133.76";"4150.00000";"4400.00000";"44112.32";"0.00";"IST";"PT";"2d 3h 18m";"-366.24"
"22";"USTEC_ICM_UTC2";"Buy";"4431.1";"4454.6";"2015.03.18 21:30:00";"2015.03.20 22:55:00";"30.0";"338.76";"4231.10010";"4481.10010";"44451.08";"0.00";"IST";"End Of Friday (Time)";"2d 1h 25m";"-366.24"
"23";"USTEC_ICM_UTC2";"Buy";"4456.8";"4332.9";"2015.03.23 17:30:00";"2015.03.27 22:55:00";"30.0";"-4449.48";"4256.79980";"4506.79980";"40001.60";"0.00";"IST";"End Of Friday (Time)";"4d 5h 25m";"-732.48"
"24";"USTEC_ICM_UTC2";"Buy";"4366.0";"4416.0";"2015.03.30 17:45:00";"2015.04.10 19:37:00";"30.0";"-514.32";"4166.00000";"4416.00000";"39487.28";"0.00";"IST";"PT";"11d 1h 52m";"-2014.32"
"25";"USTEC_ICM_UTC2";"Buy";"4416.1";"4419.7";"2015.04.10 20:15:00";"2015.04.10 22:55:00";"30.0";"108.00";"4216.10010";"4466.10010";"39595.28";"0.00";"IST";"End Of Friday (Time)";"2h 40m";"-0.00"
"26";"USTEC_ICM_UTC2";"Buy";"4446.0";"4350.7";"2015.04.13 17:15:00";"2015.04.17 22:55:00";"30.0";"-3591.48";"4246.00000";"4496.00000";"36003.80";"0.00";"IST";"End Of Friday (Time)";"4d 5h 40m";"-732.48"
"27";"USTEC_ICM_UTC2";"Buy";"4373.2";"4423.2";"2015.04.20 16:30:00";"2015.04.20 22:16:00";"30.0";"1500.00";"4173.20020";"4423.20020";"37503.80";"0.00";"IST";"PT";"5h 46m";"-0.00"
"28";"USTEC_ICM_UTC2";"Buy";"4437.0";"4487.0";"2015.04.21 17:00:00";"2015.04.23 21:09:00";"30.0";"1133.76";"4237.00000";"4487.00000";"38637.56";"0.00";"IST";"PT";"2d 4h 9m";"-366.24"
"29";"USTEC_ICM_UTC2";"Buy";"4488.1";"4538.1";"2015.04.23 21:15:00";"2015.04.24 19:07:00";"30.0";"1316.88";"4288.10010";"4538.10010";"39954.44";"0.00";"IST";"PT";"21h 52m";"-183.12"
"30";"USTEC_ICM_UTC2";"Buy";"4540.5";"4537.0";"2015.04.24 19:15:00";"2015.04.24 22:55:00";"30.0";"-105.00";"4340.50000";"4590.50000";"39849.44";"0.00";"IST";"End Of Friday (Time)";"3h 40m";"-0.00"
"31";"USTEC_ICM_UTC2";"Buy";"4532.0";"4475.5";"2015.04.28 19:45:00";"2015.05.01 22:55:00";"30.0";"-2244.36";"4332.00000";"4582.00000";"37605.08";"0.00";"IST";"End Of Friday (Time)";"3d 3h 10m";"-549.36"
"32";"USTEC_ICM_UTC2";"Buy";"4503.8";"4461.2";"2015.05.04 16:45:00";"2015.05.08 22:55:00";"30.0";"-2010.48";"4303.79980";"4553.79980";"35594.60";"0.00";"IST";"End Of Friday (Time)";"4d 6h 10m";"-732.48"
"33";"USTEC_ICM_UTC2";"Buy";"4421.6";"4471.6";"2015.05.12 19:00:00";"2015.05.14 17:53:00";"30.0";"1133.76";"4221.60010";"4471.60010";"36728.36";"0.00";"IST";"PT";"1d 22h 53m";"-366.24"
"34";"USTEC_ICM_UTC2";"Buy";"4470.9";"4490.9";"2015.05.14 18:00:00";"2015.05.15 22:55:00";"30.0";"416.88";"4270.89990";"4520.89990";"37145.24";"0.00";"IST";"End Of Friday (Time)";"1d 4h 55m";"-183.12"
"35";"USTEC_ICM_UTC2";"Buy";"4501.9";"4530.0";"2015.05.18 18:30:00";"2015.05.22 22:55:00";"30.0";"110.52";"4301.89990";"4551.89990";"37255.76";"0.00";"IST";"End Of Friday (Time)";"4d 4h 25m";"-732.48"
"36";"USTEC_ICM_UTC2";"Buy";"4533.0";"4511.9";"2015.05.25 18:00:00";"2015.05.29 22:55:00";"30.0";"-1365.48";"4333.00000";"4583.00000";"35890.28";"0.00";"IST";"End Of Friday (Time)";"4d 4h 55m";"-732.48"
"37";"USTEC_ICM_UTC2";"Buy";"4515.9";"4477.9";"2015.06.01 16:45:00";"2015.06.05 22:55:00";"30.0";"-1872.48";"4315.89990";"4565.89990";"34017.80";"0.00";"IST";"End Of Friday (Time)";"4d 6h 10m";"-732.48"
"38";"USTEC_ICM_UTC2";"Buy";"4475.9";"4455.0";"2015.06.08 16:30:00";"2015.06.12 22:55:00";"30.0";"-1359.48";"4275.89990";"4525.89990";"32658.32";"0.00";"IST";"End Of Friday (Time)";"4d 6h 25m";"-732.48"
